,dataset_id,dataset_name
2990,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2991,605b0fa6-e441-4798-b6ef-8320836690f8,Pregnant Uterus (All)
2992,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2993,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2994,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2995,d2a06160-4186-4f7d-94ea-87450b0a90d7,Classical Monocyte sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets
2996,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
2997,726df212-bed0-491b-932b-190260c02e61,COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets
2998,b976e4cb-968a-4ee2-b11d-b3aa21d68d11,multiplexed scRNA-seq of 1.2 million PBMCs from adult lupus samples
2999,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
3000,b976e4cb-968a-4ee2-b11d-b3aa21d68d11,multiplexed scRNA-seq of 1.2 million PBMCs from adult lupus samples
3001,a05266c2-3af3-4d95-9295-ea7c25a2d218,Single-cell multi-omics analysis of the immune response in COVID-19
3002,a05266c2-3af3-4d95-9295-ea7c25a2d218,Single-cell multi-omics analysis of the immune response in COVID-19
3003,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
3004,1ba3d0cb-18e2-470c-92be-70ad3fa820fb,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients
3005,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
3006,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
3007,b976e4cb-968a-4ee2-b11d-b3aa21d68d11,multiplexed scRNA-seq of 1.2 million PBMCs from adult lupus samples
3008,1c190d8b-7dc9-42f0-803c-8949b539278c,Platelet sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets
3009,39c0575c-5f9c-4009-bac0-6378d6f9214d,Type I interferon autoantibodies are associated with systemic immune alterations in patients with COVID-19
3010,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
3011,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
3012,c5a3bdec-60f9-4957-8a6c-d48b9164bf6b,B Cell/Plasmablast Sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets
3013,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
3014,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
3015,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
3016,0168ce6e-01a1-49e9-992e-b160c81b35a1,Immunophenotyping of COVID-19 and influenza highlights the role of type I interferons in development of severe COVID-19
3017,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
3018,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
3019,88c5f45a-053a-47bf-ae6b-bda94ddbf123,Time-resolved Systems Immunology Reveals a Late Juncture Linked to Fatal COVID-19: Adaptive Cells
3020,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease
3021,5f05f0d7-a6eb-428c-8622-01f73263ea39,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells
3022,c17239ea-35a8-4289-aa36-6ddd98302710,Urethral luminal epithelia are castration-insensitive cells of the proximal prostate - Human Fibromuscular Stromal Cells
3023,864600fa-1cc8-4777-b350-bd56877cfda7,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra - Human Epithelial Cells
3024,5f05f0d7-a6eb-428c-8622-01f73263ea39,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells
3025,864600fa-1cc8-4777-b350-bd56877cfda7,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra - Human Epithelial Cells
3026,7e801b2f-e07b-4e14-8887-98d0e8e1cbee,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra - Human Fibromuscular Stromal Cells
3027,2d37988d-8f32-475a-8ef1-6582fd6d955f,Single-nucleus cross-tissue molecular reference maps to decipher disease gene function
3028,0b504a72-9d51-43f1-ae63-b880ac307bc5,Tabula Sapiens - All Cells
3029,b157cf90-f8b6-4863-a669-3deb9eddaadb,Urethral luminal epithelia are castration-insensitive cells of the proximal prostate - Human Epithelial Cells
3030,ba46687a-77b3-4052-84d5-dacdc9857c1c,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra - All Human Cells
3031,b157cf90-f8b6-4863-a669-3deb9eddaadb,Urethral luminal epithelia are castration-insensitive cells of the proximal prostate - Human Epithelial Cells
3032,ba46687a-77b3-4052-84d5-dacdc9857c1c,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra - All Human Cells
3033,b157cf90-f8b6-4863-a669-3deb9eddaadb,Urethral luminal epithelia are castration-insensitive cells of the proximal prostate - Human Epithelial Cells
3034,ba46687a-77b3-4052-84d5-dacdc9857c1c,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra - All Human Cells
3035,2d37988d-8f32-475a-8ef1-6582fd6d955f,Single-nucleus cross-tissue molecular reference maps to decipher disease gene function
3036,7e801b2f-e07b-4e14-8887-98d0e8e1cbee,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra - Human Fibromuscular Stromal Cells
3037,c17239ea-35a8-4289-aa36-6ddd98302710,Urethral luminal epithelia are castration-insensitive cells of the proximal prostate - Human Fibromuscular Stromal Cells
3038,0b504a72-9d51-43f1-ae63-b880ac307bc5,Tabula Sapiens - All Cells
3039,864600fa-1cc8-4777-b350-bd56877cfda7,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra - Human Epithelial Cells
3040,5c706271-e86e-4b71-bbdc-1f222620a1bd,Construction of a human cell landscape at single-cell level
3041,7e801b2f-e07b-4e14-8887-98d0e8e1cbee,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra - Human Fibromuscular Stromal Cells
3042,2d37988d-8f32-475a-8ef1-6582fd6d955f,Single-nucleus cross-tissue molecular reference maps to decipher disease gene function
3043,5f05f0d7-a6eb-428c-8622-01f73263ea39,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells
3044,c17239ea-35a8-4289-aa36-6ddd98302710,Urethral luminal epithelia are castration-insensitive cells of the proximal prostate - Human Fibromuscular Stromal Cells
3045,2d37988d-8f32-475a-8ef1-6582fd6d955f,Single-nucleus cross-tissue molecular reference maps to decipher disease gene function
3046,54cf84f9-86a6-4aa8-922a-210b91b98a9e,Esophagus Epithelium
3047,54cf84f9-86a6-4aa8-922a-210b91b98a9e,Esophagus Epithelium
3048,54cf84f9-86a6-4aa8-922a-210b91b98a9e,Esophagus Epithelium
3049,54cf84f9-86a6-4aa8-922a-210b91b98a9e,Esophagus Epithelium
3050,54cf84f9-86a6-4aa8-922a-210b91b98a9e,Esophagus Epithelium
3051,54cf84f9-86a6-4aa8-922a-210b91b98a9e,Esophagus Epithelium
3052,0b504a72-9d51-43f1-ae63-b880ac307bc5,Tabula Sapiens - All Cells
3053,0b504a72-9d51-43f1-ae63-b880ac307bc5,Tabula Sapiens - All Cells
3054,53d208b0-2cfd-4366-9866-c3c6114081bc.csv,Tabula Sapiens - All Cells
3055,3aaaa0b5-e835-4ec8-b602-6ab6d27b170b,Lamp5_Lhx6 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3056,3aaaa0b5-e835-4ec8-b602-6ab6d27b170b,Lamp5_Lhx6 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3057,fe25c780-c6ad-4d7e-97f5-edf2785c116b,Oligo - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3058,43cff06f-7cea-48b3-bdc2-d624177641e4,L6 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3059,43cff06f-7cea-48b3-bdc2-d624177641e4,L6 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3060,c0660294-0bef-4274-9525-6cc901975ea3,L4 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3061,2473f5cd-5a47-4b75-aa8a-0d2f8a3fd21a,Sst - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3062,8651648a-46df-448f-acaf-d1edf50fd8e6,OPC - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3063,4b4b6b75-909c-418f-8f2f-00f53e413c6a,L2/3 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3064,683b3a92-b147-4523-9642-f1890ed901d2,Astro - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3065,87e362ae-5b1d-46f7-85c0-c691c8b60d4c,L6 IT Car3 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3066,85d13974-fb6d-4c5e-8af9-b8639181f7ab,L5/6 NP - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3067,683b3a92-b147-4523-9642-f1890ed901d2,Astro - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3068,43cff06f-7cea-48b3-bdc2-d624177641e4,L6 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3069,eb1ddded-87fa-49e5-a76d-dc5783d519a4,Lamp5 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3070,8651648a-46df-448f-acaf-d1edf50fd8e6,OPC - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3071,eb1ddded-87fa-49e5-a76d-dc5783d519a4,Lamp5 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3072,87e362ae-5b1d-46f7-85c0-c691c8b60d4c,L6 IT Car3 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3073,4b0b4c89-170b-48a9-b33e-d5efd0e3ee2f,L5 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3074,85d13974-fb6d-4c5e-8af9-b8639181f7ab,L5/6 NP - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3075,e72d8192-b98a-46e7-8ad8-b63006f0341b,L6 CT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3076,f42ac068-1316-4e7f-8003-a641f0362341,Pax6 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3077,8e7880cf-07b8-457f-9020-e15d2d335fcc,Supercluster: Committed oligodendrocyte precursor
3078,9baa8ceb-91bb-45e4-92e8-f0cc7febe2b3,Second Trimester Human Developing Brain Regions and Cortical Areas
3079,22272e8f-0154-44f9-929f-5c6fb8339d81,L6b - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3080,822a66fe-0330-4e63-bc23-7d1450799954,Vip - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3081,9fe4c77c-539c-4e77-bb13-3d61b89824bc,Chandelier - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3082,6a1d7fc2-e720-4041-a309-5f71c8105bc8,Endo - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3083,4640b94c-d0c1-4da9-bec8-b8dd019f5298,Pvalb - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3084,43cff06f-7cea-48b3-bdc2-d624177641e4,L6 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3085,0ec6b0b8-63e2-4918-97f8-6aafbba8817f,Micro-PVM - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3086,0ec6b0b8-63e2-4918-97f8-6aafbba8817f,Micro-PVM - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3087,a5c71863-b3c4-41e4-ae78-761679dfd437,VLMC - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3088,4640b94c-d0c1-4da9-bec8-b8dd019f5298,Pvalb - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3089,fe25c780-c6ad-4d7e-97f5-edf2785c116b,Oligo - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3090,43cff06f-7cea-48b3-bdc2-d624177641e4,L6 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3091,ff0798df-d1fb-4b33-94f2-3a568d2fd261,L5 ET - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3092,a5c71863-b3c4-41e4-ae78-761679dfd437,VLMC - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3093,fe25c780-c6ad-4d7e-97f5-edf2785c116b,Oligo - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3094,6a1d7fc2-e720-4041-a309-5f71c8105bc8,Endo - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3095,43cff06f-7cea-48b3-bdc2-d624177641e4,L6 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3096,a5c71863-b3c4-41e4-ae78-761679dfd437,VLMC - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3097,09104f5c-8de8-4e1b-9a71-876d78948db9,Sncg - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3098,0ec6b0b8-63e2-4918-97f8-6aafbba8817f,Micro-PVM - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3099,4640b94c-d0c1-4da9-bec8-b8dd019f5298,Pvalb - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3100,6a1d7fc2-e720-4041-a309-5f71c8105bc8,Endo - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3101,8651648a-46df-448f-acaf-d1edf50fd8e6,OPC - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3102,4640b94c-d0c1-4da9-bec8-b8dd019f5298,Pvalb - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3103,0ec6b0b8-63e2-4918-97f8-6aafbba8817f,Micro-PVM - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3104,822a66fe-0330-4e63-bc23-7d1450799954,Vip - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3105,fcd801b3-8913-4fa5-8c77-b6110418fbc5,Supercluster: Microglia
3106,9baa8ceb-91bb-45e4-92e8-f0cc7febe2b3,Second Trimester Human Developing Brain Regions and Cortical Areas
3107,f42ac068-1316-4e7f-8003-a641f0362341,Pax6 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3108,e72d8192-b98a-46e7-8ad8-b63006f0341b,L6 CT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3109,87e362ae-5b1d-46f7-85c0-c691c8b60d4c,L6 IT Car3 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3110,8afd5925-0cb0-4c87-a6e6-5782d93b5fa3,Sst Chodl - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3111,eb1ddded-87fa-49e5-a76d-dc5783d519a4,Lamp5 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3112,eb1ddded-87fa-49e5-a76d-dc5783d519a4,Lamp5 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3113,ff0798df-d1fb-4b33-94f2-3a568d2fd261,L5 ET - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3114,22272e8f-0154-44f9-929f-5c6fb8339d81,L6b - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3115,85d13974-fb6d-4c5e-8af9-b8639181f7ab,L5/6 NP - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3116,4b4b6b75-909c-418f-8f2f-00f53e413c6a,L2/3 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3117,683b3a92-b147-4523-9642-f1890ed901d2,Astro - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3118,c0660294-0bef-4274-9525-6cc901975ea3,L4 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3119,09104f5c-8de8-4e1b-9a71-876d78948db9,Sncg - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3120,2473f5cd-5a47-4b75-aa8a-0d2f8a3fd21a,Sst - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3121,c0660294-0bef-4274-9525-6cc901975ea3,L4 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3122,3aaaa0b5-e835-4ec8-b602-6ab6d27b170b,Lamp5_Lhx6 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3123,3aaaa0b5-e835-4ec8-b602-6ab6d27b170b,Lamp5_Lhx6 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3124,22272e8f-0154-44f9-929f-5c6fb8339d81,L6b - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3125,e72d8192-b98a-46e7-8ad8-b63006f0341b,L6 CT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3126,e72d8192-b98a-46e7-8ad8-b63006f0341b,L6 CT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3127,e72d8192-b98a-46e7-8ad8-b63006f0341b,L6 CT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3128,b44a81dc-f106-4915-9800-17491ee7b4ee,Supercluster: Deep-layer intratelencephalic
3129,87e362ae-5b1d-46f7-85c0-c691c8b60d4c,L6 IT Car3 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3130,3aaaa0b5-e835-4ec8-b602-6ab6d27b170b,Lamp5_Lhx6 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3131,336f6d96-ed5f-4903-971b-5f7dca206ad9,Midgestational human neocortex cells
3132,09104f5c-8de8-4e1b-9a71-876d78948db9,Sncg - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3133,9baa8ceb-91bb-45e4-92e8-f0cc7febe2b3,Second Trimester Human Developing Brain Regions and Cortical Areas
3134,c0660294-0bef-4274-9525-6cc901975ea3,L4 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3135,fe25c780-c6ad-4d7e-97f5-edf2785c116b,Oligo - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3136,f42ac068-1316-4e7f-8003-a641f0362341,Pax6 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3137,43cff06f-7cea-48b3-bdc2-d624177641e4,L6 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3138,8651648a-46df-448f-acaf-d1edf50fd8e6,OPC - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3139,683b3a92-b147-4523-9642-f1890ed901d2,Astro - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3140,683b3a92-b147-4523-9642-f1890ed901d2,Astro - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3141,4b4b6b75-909c-418f-8f2f-00f53e413c6a,L2/3 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3142,87e362ae-5b1d-46f7-85c0-c691c8b60d4c,L6 IT Car3 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3143,4b4b6b75-909c-418f-8f2f-00f53e413c6a,L2/3 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3144,699dbffd-c2a2-4993-b213-39c059205be6,Supercluster: Cerebellar inhibitory
3145,fe25c780-c6ad-4d7e-97f5-edf2785c116b,Oligo - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3146,ff0798df-d1fb-4b33-94f2-3a568d2fd261,L5 ET - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3147,ff0798df-d1fb-4b33-94f2-3a568d2fd261,L5 ET - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3148,eb1ddded-87fa-49e5-a76d-dc5783d519a4,Lamp5 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3149,5c706271-e86e-4b71-bbdc-1f222620a1bd,Construction of a human cell landscape at single-cell level
3150,4b0b4c89-170b-48a9-b33e-d5efd0e3ee2f,L5 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3151,85d13974-fb6d-4c5e-8af9-b8639181f7ab,L5/6 NP - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3152,8afd5925-0cb0-4c87-a6e6-5782d93b5fa3,Sst Chodl - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3153,4b0b4c89-170b-48a9-b33e-d5efd0e3ee2f,L5 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3154,8afd5925-0cb0-4c87-a6e6-5782d93b5fa3,Sst Chodl - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3155,f42ac068-1316-4e7f-8003-a641f0362341,Pax6 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3156,2473f5cd-5a47-4b75-aa8a-0d2f8a3fd21a,Sst - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3157,f42ac068-1316-4e7f-8003-a641f0362341,Pax6 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3158,22272e8f-0154-44f9-929f-5c6fb8339d81,L6b - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3159,9baa8ceb-91bb-45e4-92e8-f0cc7febe2b3,Second Trimester Human Developing Brain Regions and Cortical Areas
3160,8e7880cf-07b8-457f-9020-e15d2d335fcc,Supercluster: Committed oligodendrocyte precursor
3161,85d13974-fb6d-4c5e-8af9-b8639181f7ab,L5/6 NP - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3162,822a66fe-0330-4e63-bc23-7d1450799954,Vip - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3163,9fe4c77c-539c-4e77-bb13-3d61b89824bc,Chandelier - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3164,9fe4c77c-539c-4e77-bb13-3d61b89824bc,Chandelier - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3165,822a66fe-0330-4e63-bc23-7d1450799954,Vip - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3166,6a1d7fc2-e720-4041-a309-5f71c8105bc8,Endo - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3167,8651648a-46df-448f-acaf-d1edf50fd8e6,OPC - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3168,0ec6b0b8-63e2-4918-97f8-6aafbba8817f,Micro-PVM - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3169,43cff06f-7cea-48b3-bdc2-d624177641e4,L6 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3170,a5c71863-b3c4-41e4-ae78-761679dfd437,VLMC - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3171,85d13974-fb6d-4c5e-8af9-b8639181f7ab,L5/6 NP - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3172,a5c71863-b3c4-41e4-ae78-761679dfd437,VLMC - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3173,09104f5c-8de8-4e1b-9a71-876d78948db9,Sncg - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3174,a5c71863-b3c4-41e4-ae78-761679dfd437,VLMC - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3175,fe25c780-c6ad-4d7e-97f5-edf2785c116b,Oligo - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3176,8651648a-46df-448f-acaf-d1edf50fd8e6,OPC - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3177,4640b94c-d0c1-4da9-bec8-b8dd019f5298,Pvalb - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3178,9fe4c77c-539c-4e77-bb13-3d61b89824bc,Chandelier - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3179,822a66fe-0330-4e63-bc23-7d1450799954,Vip - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3180,fcd801b3-8913-4fa5-8c77-b6110418fbc5,Supercluster: Microglia
3181,9fe4c77c-539c-4e77-bb13-3d61b89824bc,Chandelier - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3182,22272e8f-0154-44f9-929f-5c6fb8339d81,L6b - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3183,822a66fe-0330-4e63-bc23-7d1450799954,Vip - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3184,c0660294-0bef-4274-9525-6cc901975ea3,L4 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3185,2473f5cd-5a47-4b75-aa8a-0d2f8a3fd21a,Sst - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3186,09104f5c-8de8-4e1b-9a71-876d78948db9,Sncg - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3187,4b0b4c89-170b-48a9-b33e-d5efd0e3ee2f,L5 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3188,8afd5925-0cb0-4c87-a6e6-5782d93b5fa3,Sst Chodl - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3189,0ec6b0b8-63e2-4918-97f8-6aafbba8817f,Micro-PVM - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3190,87e362ae-5b1d-46f7-85c0-c691c8b60d4c,L6 IT Car3 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3191,4b0b4c89-170b-48a9-b33e-d5efd0e3ee2f,L5 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3192,eb1ddded-87fa-49e5-a76d-dc5783d519a4,Lamp5 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3193,6a1d7fc2-e720-4041-a309-5f71c8105bc8,Endo - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3194,ff0798df-d1fb-4b33-94f2-3a568d2fd261,L5 ET - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3195,85d13974-fb6d-4c5e-8af9-b8639181f7ab,L5/6 NP - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3196,eb1ddded-87fa-49e5-a76d-dc5783d519a4,Lamp5 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3197,4b4b6b75-909c-418f-8f2f-00f53e413c6a,L2/3 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3198,683b3a92-b147-4523-9642-f1890ed901d2,Astro - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3199,4b4b6b75-909c-418f-8f2f-00f53e413c6a,L2/3 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3200,09104f5c-8de8-4e1b-9a71-876d78948db9,Sncg - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3201,2473f5cd-5a47-4b75-aa8a-0d2f8a3fd21a,Sst - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
